CNT,CNTRYID,CNTSCHID,CNTSTUID,ESCS,ST004D01T,ST001D01T,REPEAT,DISCLIM,TEACHSUP,COGACRCO,COGACMCO,W_FSTUWT,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH
COL,170.0,17000244.0,17006388.0,,2.0,8.0,,,,,,329.6617,289.339,364.884,338.775,309.822,310.685,313.93,352.971,343.2,380.471,343.251
COL,170.0,17000128.0,17006390.0,-2.094,2.0,10.0,0.0,1.189,1.5558,0.2566,0.3757,76.56935,356.584,393.388,430.768,367.955,388.206,382.533,373.94,413.662,375.208,372.097
COL,170.0,17000156.0,17006391.0,-1.3153,1.0,11.0,0.0,0.4029,1.5558,0.1408,0.7642,153.6777,390.777,399.886,365.261,390.916,412.584,408.088,424.38,376.136,383.56,458.243
COL,170.0,17000247.0,17006392.0,-1.6302,2.0,8.0,0.0,0.4277,0.4357,0.4142,-1.9342,89.98866,230.218,325.676,297.92,247.739,229.076,290.531,270.722,289.725,241.391,247.038
COL,170.0,17000069.0,17006394.0,-1.3344,1.0,10.0,1.0,-0.3272,-0.3322,0.0307,0.4428,86.78685,420.816,400.723,432.84,431.464,437.709,429.122,395.93,472.733,422.513,445.48
COL,170.0,17000108.0,17006395.0,,1.0,8.0,,,,,,83.60608,428.29,355.529,419.779,439.242,394.988,442.877,371.385,420.508,403.125,415.685
COL,170.0,17000164.0,17006397.0,-1.4051,1.0,10.0,0.0,0.7711,1.5558,1.4763,1.2415,59.51398,423.725,400.001,479.322,396.777,439.911,412.562,438.346,442.321,437.418,448.54
COL,170.0,17000178.0,17006398.0,,1.0,10.0,,,,,,44.20861,386.845,415.694,379.584,454.64,424.31,405.472,415.623,419.35,436.954,411.003
COL,170.0,17000008.0,17006400.0,-3.8308,1.0,11.0,0.0,0.7097,1.5558,1.3175,1.522,78.67209,373.393,384.8,359.448,358.381,390.819,389.857,378.048,334.856,364.1,307.912
COL,170.0,17000168.0,17006401.0,-0.7291,1.0,11.0,0.0,-0.0968,-1.0693,-1.2833,-0.9123,79.77638,455.648,507.62,500.817,500.485,519.711,527.571,540.468,522.119,525.421,551.227
COL,170.0,17000147.0,17006402.0,-0.6421,2.0,10.0,0.0,0.6461,0.8211,-0.0931,-0.2861,25.60387,331.759,325.222,340.19,364.298,357.644,324.881,381.052,345.448,366.306,362.014
COL,170.0,17000245.0,17006404.0,-0.9057,2.0,9.0,0.0,-0.6761,-0.3322,0.7935,-0.5773,61.39755,490.222,447.776,467.378,470.326,443.278,460.224,496.432,439.017,465.146,496.029
COL,170.0,17000051.0,17006405.0,-0.7033,2.0,9.0,1.0,-0.521,0.8211,3.4449,1.1616,45.74899,378.23,377.737,380.081,389.037,334.601,383.19,388.131,363.064,377.842,334.723
COL,170.0,17000111.0,17006406.0,-2.9518,1.0,11.0,0.0,0.1548,-1.0693,1.9569,0.5627,78.67209,336.502,365.006,311.368,303.478,349.877,294.058,269.409,332.609,305.169,288.881
COL,170.0,17000020.0,17006407.0,0.6761,2.0,9.0,1.0,-2.4388,1.5558,2.0852,2.355,44.90097,320.193,298.037,325.048,327.435,347.242,330.002,330.675,299.448,329.557,332.476
COL,170.0,17000227.0,17006409.0,0.2666,1.0,10.0,0.0,1.7678,1.5558,0.4031,0.7832,118.4389,435.421,383.158,406.525,436.688,380.511,419.078,417.504,430.407,377.965,456.057
COL,170.0,17000009.0,17006410.0,-0.8303,2.0,11.0,0.0,-0.5247,0.1475,0.0097,0.5359,93.68232,396.834,438.772,417.189,444.213,427.598,404.336,409.373,400.726,426.704,460.217
COL,170.0,17000197.0,17006411.0,-0.8491,1.0,10.0,1.0,-0.7145,-0.5635,0.4136,0.2096,85.78384,381.529,360.535,301.628,354.094,387.975,346.928,358.844,390.997,363.718,343.238
COL,170.0,17000105.0,17006412.0,-2.615,1.0,10.0,0.0,,,,,59.23003,456.192,459.395,453.336,431.567,452.494,392.229,461.709,430.409,454.399,461.837
COL,170.0,17000167.0,17006413.0,-0.0486,1.0,10.0,0.0,-0.0691,-0.1002,3.3954,2.339,91.64339,385.951,415.581,408.146,448.783,407.523,417.341,430.629,387.958,445.751,413.895
COL,170.0,17000084.0,17006414.0,-1.5979,1.0,10.0,0.0,-0.8553,-1.0693,-0.5916,-0.2663,36.55441,350.221,376.433,370.384,358.035,366.435,375.388,357.872,392.831,402.602,410.724
COL,170.0,17000190.0,17006416.0,-0.8151,2.0,10.0,0.0,-0.707,0.8211,0.0913,0.8852,77.62863,394.188,417.79,383.293,385.107,375.138,396.248,400.079,346.025,395.858,369.04
COL,170.0,17000032.0,17006418.0,-2.4559,1.0,10.0,1.0,-1.0183,-0.3322,3.5844,2.3372,74.73849,230.824,248.379,209.111,279.022,200.775,296.664,242.586,199.681,207.99,246.966
COL,170.0,17000057.0,17006419.0,1.1942,2.0,10.0,0.0,1.7914,1.5558,0.7927,1.2801,73.08299,421.92,444.55,445.919,476.893,428.848,382.879,433.592,415.863,408.566,428.483
COL,170.0,17000093.0,17006420.0,-1.0303,2.0,9.0,1.0,,,,,76.3676,269.648,242.122,300.154,278.169,306.513,335.509,277.218,292.219,290.62,283.547
COL,170.0,17000077.0,17006421.0,0.2606,1.0,9.0,0.0,-0.1354,-0.8059,0.0971,-0.4812,113.6187,344.471,338.938,333.949,317.882,360.698,363.226,333.319,345.166,353.812,336.163
COL,170.0,17000013.0,17006422.0,-1.5207,2.0,10.0,1.0,0.488,0.8211,0.1386,1.2978,26.08404,420.562,431.716,426.969,411.255,449.414,418.103,429.623,461.775,418.379,435.959
COL,170.0,17000243.0,17006423.0,-0.7314,2.0,10.0,0.0,-0.0902,0.1475,-0.5488,0.1695,47.0749,329.556,314.458,333.09,351.133,278.202,306.707,332.054,335.092,339.721,352.704
COL,170.0,17000090.0,17006424.0,0.1934,2.0,9.0,0.0,1.0136,1.5558,-2.4295,0.8405,48.2505,412.595,374.281,344.451,422.947,374.262,342.185,394.165,290.415,393.413,389.301
COL,170.0,17000065.0,17006425.0,-0.2217,1.0,10.0,0.0,1.6526,1.5558,-0.7859,2.283,82.42036,369.727,403.019,420.37,375.447,424.843,403.18,365.844,432.039,447.919,399.444
COL,170.0,17000166.0,17006426.0,-2.1374,1.0,11.0,0.0,-0.5247,-0.3322,1.2447,-0.1897,23.93198,470.631,515.912,486.858,449.05,463.097,481.818,462.845,465.891,441.567,485.389
COL,170.0,17000004.0,17006427.0,0.989,2.0,11.0,0.0,-0.3306,-1.7015,0.7374,0.141,79.81672,478.68,450.266,451.834,464.851,471.894,464.552,463.891,465.501,481.329,450.973
COL,170.0,17000014.0,17006428.0,-0.9254,2.0,11.0,0.0,0.5807,-1.3627,-0.9176,-0.426,76.54306,456.748,447.063,462.814,455.699,454.541,426.375,491.711,487.424,471.872,481.686
COL,170.0,17000145.0,17006429.0,,1.0,7.0,,,,,,192.9855,406.162,391.764,390.821,439.858,380.412,431.627,407.353,415.999,411.034,396.141
COL,170.0,17000223.0,17006430.0,-2.7775,1.0,9.0,1.0,-0.0902,1.5558,-0.7835,0.5725,49.10829,382.161,382.095,331.995,361.895,369.204,367.728,424.602,408.797,382.394,364.557
COL,170.0,17000124.0,17006431.0,-1.1193,1.0,10.0,0.0,-0.1219,1.5558,-1.539,-0.9162,82.65513,417.284,355.83,366.393,426.019,421.579,378.46,381.653,421.644,391.6,323.796
COL,170.0,17000129.0,17006432.0,0.6063,1.0,11.0,0.0,1.8153,-0.1002,1.5691,2.381,159.5465,339.953,339.693,303.805,336.964,360.675,311.156,341.598,353.538,365.685,364.909
COL,170.0,17000250.0,17006433.0,0.3626,1.0,10.0,0.0,0.757,0.4357,2.212,2.4436,79.6619,379.008,408.788,453.275,414.823,346.125,383.896,387.957,379.372,449.12,383.466
COL,170.0,17000166.0,17006435.0,-2.017,2.0,9.0,0.0,-0.6732,1.5558,0.1104,2.2986,23.50965,315.683,370.113,367.371,365.28,364.7,314.901,385.687,370.815,331.323,402.673
COL,170.0,17000069.0,17006436.0,-1.4861,1.0,8.0,1.0,-1.0127,0.1475,0.2141,0.7396,98.49582,279.39,268.22,260.488,299.905,206.928,279.764,298.51,313.742,263.215,328.329
COL,170.0,17000062.0,17006437.0,1.1874,1.0,10.0,0.0,0.4967,-1.0693,2.0168,0.9272,97.70245,453.147,479.811,434.128,456.769,442.64,486.547,422.914,461.976,458.397,411.62
COL,170.0,17000260.0,17006438.0,-2.8766,1.0,9.0,1.0,-0.673,1.5558,0.951,0.246,104.0044,329.09,295.085,334.101,266.654,258.818,324.057,329.034,335.176,313.401,277.071
COL,170.0,17000254.0,17006439.0,-0.3869,2.0,8.0,1.0,-0.0611,-0.8059,2.1053,0.866,62.42312,331.182,336.009,359.359,352.252,326.64,338.849,353.32,384.419,365.368,309.742
COL,170.0,17000207.0,17006440.0,-0.0876,2.0,8.0,1.0,-0.1361,-0.1002,0.5232,0.258,72.09213,491.498,447.018,450.857,439.058,433.42,525.395,526.244,419.865,540.619,479.274
COL,170.0,17000208.0,17006442.0,-0.9575,2.0,10.0,0.0,1.8217,-0.1002,0.0482,-0.6949,76.79032,451.934,440.409,454.859,427.964,402.603,433.065,417.396,455.964,431.676,435.21
COL,170.0,17000026.0,17006443.0,-1.0819,1.0,7.0,1.0,1.0086,1.5558,-0.211,2.5332,113.8051,257.431,258.608,268.233,267.966,196.925,228.924,310.735,244.516,194.055,297.44
COL,170.0,17000190.0,17006444.0,-0.0676,2.0,10.0,1.0,-0.1273,1.5558,-0.158,0.1815,77.62863,426.951,396.326,409.957,421.082,369.847,443.238,318.621,466.339,376.479,330.658
COL,170.0,17000087.0,17006445.0,-1.1142,2.0,10.0,0.0,0.0926,1.5558,0.8511,,3.39308,305.479,376.149,422.312,370.681,387.573,385.636,361.759,387.684,358.326,411.522
COL,170.0,17000099.0,17006446.0,-0.6796,2.0,9.0,1.0,-0.1006,-0.1002,-0.1675,0.2123,91.53813,433.733,446.456,437.878,449.623,494.28,462.892,461.878,416.84,466.042,451.571
COL,170.0,17000002.0,17006447.0,-1.927,1.0,11.0,0.0,-1.0423,1.5558,0.4826,0.8931,70.84643,348.808,369.642,350.962,337.719,377.345,309.97,316.903,364.651,332.839,305.388
COL,170.0,17000094.0,17006448.0,0.1733,2.0,8.0,0.0,-0.8697,1.5558,0.8193,2.4268,53.60743,356.41,317.438,358.315,380.106,347.177,333.835,345.528,322.36,372.765,347.784
COL,170.0,17000079.0,17006449.0,-1.491,1.0,10.0,1.0,,,,,49.74192,263.917,241.857,233.004,269.466,276.945,250.356,263.672,252.879,232.77,268.017
COL,170.0,17000227.0,17006450.0,,1.0,10.0,,,,,,118.4389,411.739,426.307,411.863,443.721,402.323,407.322,427.042,422.837,407.836,393.304
COL,170.0,17000075.0,17006451.0,-0.4617,2.0,9.0,1.0,0.4821,-0.1002,-0.2882,0.9503,86.7293,451.625,421.737,379.284,371.868,411.351,385.29,421.27,411.043,422.644,375.089
COL,170.0,17000179.0,17006454.0,0.2074,2.0,9.0,1.0,-0.3029,-0.8059,-0.2109,-0.5263,43.50099,433.53,450.415,393.318,417.085,389.376,407.541,389.264,398.997,398.828,385.211
COL,170.0,17000001.0,17006455.0,-2.2098,2.0,10.0,0.0,0.4375,-2.9095,-1.199,-0.8604,24.3533,284.294,306.174,279.69,315.514,306.13,316.348,288.04,279.744,286.964,316.655
COL,170.0,17000075.0,17006456.0,,2.0,9.0,,,,,,86.7293,444.993,410.745,424.886,406.086,409.668,453.824,442.331,437.209,456.285,436.518
COL,170.0,17000175.0,17006457.0,-2.8983,1.0,9.0,1.0,1.8491,1.5558,1.943,2.2669,158.8935,375.214,424.501,345.908,368.238,348.176,371.327,364.252,311.128,350.599,383.808
COL,170.0,17000120.0,17006458.0,-3.1023,1.0,10.0,0.0,,,,,90.98905,349.923,338.288,337.306,324.22,376.686,363.27,349.873,373.714,307.513,298.97
COL,170.0,17000214.0,17006459.0,-0.8368,1.0,7.0,0.0,-1.5712,0.4357,-1.3946,-1.0648,48.39388,246.591,306.645,284.584,286.402,229.279,214.814,257.521,268.151,303.722,301.954
COL,170.0,17000037.0,17006460.0,-3.012,1.0,10.0,1.0,-0.3243,1.5558,-0.1928,0.2381,46.85595,389.245,407.56,384.184,352.49,378.781,362.687,404.963,383.706,377.957,318.285
COL,170.0,17000176.0,17006461.0,-1.6284,2.0,8.0,1.0,0.7487,1.5558,2.3209,2.4962,88.66826,345.259,320.353,311.219,303.467,322.494,301.958,357.793,318.622,348.866,286.816
COL,170.0,17000023.0,17006462.0,-1.7682,2.0,9.0,1.0,0.123,-1.9121,-0.0743,-2.0937,69.46474,351.526,339.409,349.882,304.134,337.937,311.841,344.667,365.486,349.567,293.93
COL,170.0,17000023.0,17006463.0,-1.7627,2.0,10.0,0.0,1.0761,0.4357,-0.195,0.2216,69.46474,358.362,343.57,423.612,311.727,398.384,350.64,384.992,395.674,346.663,410.0
COL,170.0,17000237.0,17006464.0,-2.8023,2.0,8.0,1.0,-0.5288,1.5558,0.2659,2.2078,84.46349,359.098,327.765,342.979,293.799,336.908,317.558,339.334,378.769,359.648,329.452
COL,170.0,17000150.0,17006465.0,-1.2547,1.0,7.0,1.0,-0.0784,,,,48.8463,325.499,287.202,247.112,282.583,319.581,285.992,296.311,309.224,312.075,327.356
COL,170.0,17000080.0,17006466.0,-0.1665,1.0,10.0,0.0,0.3521,0.8211,-0.1556,-0.0194,77.14465,381.67,382.031,410.597,423.118,395.179,381.377,434.069,413.179,448.362,401.442
COL,170.0,17000220.0,17006467.0,0.9007,1.0,11.0,0.0,-1.1621,-0.3322,0.37,0.3947,27.06385,507.523,486.272,521.696,504.456,511.877,532.071,501.882,502.582,510.354,462.389
COL,170.0,17000182.0,17006468.0,-1.7334,2.0,9.0,1.0,,,,,83.33077,353.537,383.158,382.529,360.321,393.492,313.135,389.084,407.867,374.747,345.501
COL,170.0,17000229.0,17006469.0,0.913,1.0,10.0,0.0,0.4277,0.1475,-0.4396,0.3483,6.41873,359.122,349.567,337.848,356.931,323.828,334.595,303.776,384.923,336.373,358.551
COL,170.0,17000023.0,17006470.0,-2.1595,1.0,9.0,0.0,,1.4067,,,70.3896,304.743,271.926,296.03,291.582,327.611,294.785,288.961,304.894,329.15,257.356
COL,170.0,17000197.0,17006471.0,-0.5994,1.0,11.0,0.0,-0.0784,-0.3322,0.536,0.8695,85.78384,427.026,400.425,401.164,350.03,406.37,381.472,454.875,465.156,458.173,409.95
COL,170.0,17000206.0,17006472.0,-2.2763,2.0,9.0,0.0,-0.4735,1.5558,-0.7856,0.7515,110.1722,322.057,343.49,325.26,359.726,342.411,368.657,285.793,302.201,390.453,329.743
COL,170.0,17000057.0,17006473.0,1.0342,2.0,10.0,0.0,0.2139,-1.0693,0.327,0.3384,73.08299,407.316,417.807,459.437,423.688,361.017,383.078,422.633,414.593,426.743,439.019
COL,170.0,17000241.0,17006474.0,-1.6856,1.0,8.0,,,,,,97.37591,314.564,342.534,320.478,346.582,306.599,278.735,319.421,333.75,300.457,304.895
COL,170.0,17000170.0,17006476.0,0.8414,1.0,10.0,0.0,0.1201,1.5558,0.0669,0.4589,46.46353,469.436,453.817,445.591,511.37,485.159,502.273,501.414,475.731,499.1,493.333
COL,170.0,17000113.0,17006477.0,1.1032,2.0,10.0,0.0,-0.9635,-0.1002,0.4074,-0.1075,90.45127,450.622,467.029,450.139,473.497,409.126,458.066,368.631,447.941,416.283,425.12
COL,170.0,17000126.0,17006478.0,-2.9751,1.0,9.0,0.0,-0.526,0.4357,-0.3235,-0.4483,102.4322,352.115,311.209,345.793,341.852,338.079,368.247,299.497,279.043,331.04,319.437
COL,170.0,17000004.0,17006479.0,-0.5143,1.0,11.0,0.0,-0.6497,-1.0693,-0.0719,-0.2816,86.74391,383.808,335.787,362.415,343.427,384.395,381.318,375.734,369.713,367.072,333.29
COL,170.0,17000090.0,17006481.0,-0.0082,1.0,10.0,1.0,-0.8539,1.5558,-0.3732,-0.2617,44.99433,357.469,353.237,340.017,312.435,347.696,383.659,366.327,355.008,329.119,374.335
COL,170.0,17000078.0,17006482.0,-0.3742,1.0,10.0,0.0,0.801,1.5558,-0.0265,2.3009,84.89597,432.849,391.354,436.743,394.045,446.859,414.672,435.113,413.917,409.15,392.838
COL,170.0,17000054.0,17006483.0,-3.9007,1.0,9.0,1.0,0.7631,0.4357,1.3714,2.2787,154.8154,364.75,323.637,381.833,319.038,363.727,357.314,332.603,325.783,336.41,345.709
COL,170.0,17000066.0,17006484.0,-0.5957,2.0,9.0,1.0,-0.7145,-1.0693,0.0721,-0.9554,53.45426,388.274,383.819,410.639,384.267,408.704,428.314,376.963,366.223,411.505,380.024
COL,170.0,17000196.0,17006485.0,,1.0,11.0,,,,,,83.74074,347.951,436.281,407.607,401.673,401.877,375.367,373.617,387.163,389.686,381.638
COL,170.0,17000065.0,17006486.0,0.8229,2.0,10.0,0.0,-0.0968,1.5558,0.4967,0.2385,72.4881,458.33,479.418,409.439,441.11,466.983,460.461,458.292,473.415,463.363,468.401
COL,170.0,17000004.0,17006488.0,1.2477,2.0,10.0,0.0,1.1571,0.8211,0.514,0.6648,79.81672,611.765,572.13,606.708,619.042,586.736,614.625,597.078,570.996,592.039,580.663
COL,170.0,17000023.0,17006489.0,-0.6954,2.0,10.0,0.0,-1.307,1.5558,-0.145,0.4148,69.46474,350.723,329.003,360.947,284.059,379.97,316.338,327.288,309.532,364.967,332.006
COL,170.0,17000032.0,17006490.0,-1.2273,1.0,10.0,0.0,-0.1499,0.8211,0.086,-0.1373,74.73849,386.846,410.77,319.913,370.249,430.481,416.44,415.836,363.79,423.293,382.861
COL,170.0,17000179.0,17006491.0,-0.7434,2.0,9.0,1.0,0.2002,-1.0693,1.6656,0.91,43.50099,421.477,402.31,372.581,373.472,415.677,390.594,395.056,385.793,385.086,410.652
COL,170.0,17000164.0,17006492.0,-0.0676,1.0,10.0,0.0,-0.0902,0.8211,0.4546,0.7302,59.51398,483.575,458.494,431.241,478.741,479.845,481.176,454.198,489.131,483.263,483.998
COL,170.0,17000248.0,17006494.0,0.8769,1.0,10.0,0.0,-0.1499,1.5558,-0.7944,0.7253,46.6535,404.279,438.709,462.455,441.286,392.127,442.706,447.771,444.236,414.886,420.854
COL,170.0,17000041.0,17006495.0,-2.9587,2.0,9.0,1.0,-0.7086,1.5558,-0.0449,2.3563,84.94501,318.492,389.96,369.473,391.706,395.75,346.695,303.689,411.053,319.902,331.421
COL,170.0,17000079.0,17006496.0,,2.0,10.0,,,,,,46.97848,352.556,337.808,319.751,322.911,297.455,314.084,346.151,325.782,312.018,323.115
COL,170.0,17000187.0,17006497.0,0.415,2.0,10.0,0.0,,,,,42.55358,381.575,305.955,342.79,309.916,381.676,367.071,392.618,386.284,336.694,409.369
COL,170.0,17000174.0,17006499.0,-0.6749,2.0,10.0,0.0,-0.1668,-1.0693,0.1171,2.3479,159.4421,355.786,328.683,299.76,271.802,287.172,306.684,344.281,310.828,303.049,324.686
COL,170.0,17000017.0,17006500.0,-1.368,1.0,10.0,0.0,-2.463,-1.3627,-0.0835,-1.0,44.02739,417.154,433.914,478.77,438.873,438.265,380.176,405.66,456.795,415.434,436.757
COL,170.0,17000204.0,17006501.0,-2.9109,1.0,11.0,0.0,0.7029,1.5558,-1.1313,-0.701,100.6181,411.04,386.64,428.136,439.222,395.509,400.405,437.854,380.112,353.843,399.246
COL,170.0,17000161.0,17006502.0,1.2183,2.0,10.0,0.0,-0.0611,0.4357,0.3281,0.3521,37.21753,564.102,571.053,601.025,573.537,592.311,635.378,536.506,567.592,562.526,570.084
COL,170.0,17000182.0,17006503.0,-3.4126,1.0,11.0,0.0,1.6526,0.1475,-0.9903,1.0696,83.2001,418.812,353.057,428.758,392.634,398.975,444.06,382.227,395.197,391.981,423.51
COL,170.0,17000101.0,17006504.0,-0.0812,2.0,10.0,0.0,-0.2938,-1.0693,0.3128,-0.0426,39.70776,422.947,417.587,476.909,460.81,387.192,390.852,461.309,358.195,407.075,438.026
COL,170.0,17000214.0,17006505.0,-2.0616,1.0,7.0,1.0,-0.1006,1.5558,,,48.39388,291.087,308.483,315.291,253.477,265.689,297.349,251.241,299.478,301.812,321.62
COL,170.0,17000162.0,17006506.0,0.9443,1.0,10.0,0.0,0.4277,1.5558,1.9711,1.126,89.97521,527.036,508.898,558.553,555.675,578.808,593.535,531.42,502.341,542.435,519.229
COL,170.0,17000063.0,17006507.0,-2.128,2.0,8.0,1.0,,,,,95.27883,373.695,315.944,388.392,415.354,317.301,336.988,320.823,381.938,369.144,313.925
COL,170.0,17000004.0,17006508.0,0.1494,2.0,10.0,0.0,0.3894,-1.0693,-0.1825,0.2509,79.81672,568.191,611.286,587.68,602.804,649.464,606.826,607.9,625.637,595.033,624.705
COL,170.0,17000225.0,17006509.0,0.1296,1.0,10.0,0.0,,,,,80.92542,495.953,473.283,440.003,462.834,466.157,504.41,495.59,438.668,450.697,480.528
COL,170.0,17000260.0,17006510.0,-2.1883,2.0,9.0,1.0,-0.5502,0.4357,-0.6534,0.3993,103.4884,293.057,333.998,296.742,351.046,354.649,343.27,310.862,298.906,269.944,305.139
COL,170.0,17000221.0,17006511.0,0.039,2.0,11.0,0.0,-0.3586,1.5558,2.1113,2.3479,161.9988,445.513,436.758,453.884,382.988,463.909,396.03,468.733,472.226,445.518,451.62
COL,170.0,17000029.0,17006513.0,-1.1308,1.0,10.0,1.0,0.1166,0.8211,-1.0891,-0.6342,82.65516,430.398,362.511,469.881,434.38,375.969,415.567,435.555,445.357,429.24,465.186
COL,170.0,17000049.0,17006514.0,-0.9718,1.0,10.0,0.0,1.7914,1.5558,1.1711,1.0797,91.39598,462.269,470.442,485.727,503.426,506.381,499.947,457.04,487.496,479.135,459.985
COL,170.0,17000139.0,17006515.0,-0.2637,1.0,9.0,1.0,-1.2101,,,0.2392,185.4771,336.196,243.484,202.938,216.0,232.101,204.67,288.71,187.789,294.467,240.935
COL,170.0,17000257.0,17006516.0,-3.059,1.0,11.0,0.0,0.488,-0.5635,0.4638,0.1308,8.26814,405.467,379.191,371.842,365.285,424.312,415.791,389.082,380.671,378.332,347.671
COL,170.0,17000158.0,17006517.0,-2.3275,1.0,9.0,1.0,-1.0311,1.5558,,,92.2162,340.963,345.572,340.611,277.967,347.231,373.378,373.11,289.436,321.432,333.483
COL,170.0,17000021.0,17006518.0,0.538,2.0,9.0,1.0,,,,,78.24474,378.813,357.928,330.179,297.446,393.735,374.197,353.314,344.262,315.946,295.301
COL,170.0,17000198.0,17006519.0,-1.7584,1.0,10.0,0.0,-1.3637,1.5558,-0.1953,2.2867,62.30217,435.418,426.565,457.572,377.382,431.091,434.584,434.126,457.221,467.905,412.562
COL,170.0,17000133.0,17006520.0,,2.0,10.0,,,,,,75.7138,393.7,332.51,369.958,355.973,371.15,368.805,385.907,383.261,343.929,323.908
COL,170.0,17000052.0,17006521.0,0.9888,2.0,10.0,0.0,0.3894,1.5558,1.0224,1.7234,42.94913,590.789,555.489,555.094,582.924,584.511,551.822,574.285,577.308,570.741,553.285
COL,170.0,17000097.0,17006522.0,0.5685,2.0,9.0,1.0,-1.0311,-0.0552,2.2247,2.539,58.42303,506.774,510.694,489.32,515.25,554.445,505.492,514.256,491.445,513.913,526.135
COL,170.0,17000052.0,17006523.0,0.8303,2.0,10.0,0.0,-0.84,0.4357,0.0417,0.104,42.94913,528.527,486.8,479.517,484.798,460.834,485.931,437.458,489.994,509.994,532.968
COL,170.0,17000109.0,17006524.0,-0.81,2.0,10.0,1.0,0.3658,1.5558,0.2962,2.4747,49.64584,456.95,433.74,426.958,418.354,431.672,422.388,427.053,403.685,417.679,395.1
COL,170.0,17000159.0,17006525.0,0.1783,2.0,11.0,0.0,-0.0903,0.4357,-1.187,0.1312,65.12925,468.664,489.503,494.599,496.162,505.019,473.151,466.983,451.668,501.906,477.656
COL,170.0,17000051.0,17006526.0,1.1735,1.0,9.0,1.0,0.4029,-0.8059,-0.8109,0.4839,43.91748,386.492,393.967,389.977,405.409,357.132,410.362,428.424,379.193,396.302,404.804
COL,170.0,17000100.0,17006527.0,-1.3226,2.0,10.0,0.0,,,,,85.60252,405.304,394.946,394.049,377.312,405.896,411.185,373.26,407.968,412.024,359.905
COL,170.0,17000158.0,17006528.0,-1.4627,2.0,8.0,1.0,-1.0311,1.5558,0.3502,1.8305,83.76818,415.313,429.539,385.973,412.366,430.672,397.998,396.458,424.922,424.603,381.576
COL,170.0,17000150.0,17006529.0,-1.5227,2.0,7.0,1.0,-0.2863,1.5558,-0.092,0.9512,50.1945,374.922,385.913,358.231,399.642,351.143,356.607,390.83,401.774,355.433,340.769
COL,170.0,17000228.0,17006530.0,-1.7362,1.0,10.0,0.0,-0.6793,0.8211,1.2814,2.4978,81.13059,283.011,371.123,326.83,316.795,317.967,343.432,277.938,333.493,313.496,319.008
COL,170.0,17000204.0,17006531.0,-1.1248,1.0,10.0,1.0,0.3658,1.5558,0.3708,,100.6181,411.511,354.298,403.337,407.196,368.734,403.2,398.651,335.085,310.194,411.078
COL,170.0,17000201.0,17006532.0,-2.6991,2.0,10.0,0.0,1.0136,1.5558,1.2891,2.3248,45.49299,358.22,378.863,400.039,351.993,363.9,374.775,375.008,419.707,369.041,421.912
COL,170.0,17000064.0,17006534.0,-2.753,1.0,10.0,0.0,,,,,82.88324,392.693,449.659,386.273,392.918,399.43,405.284,335.772,415.611,360.92,362.425
COL,170.0,17000014.0,17006536.0,1.1268,2.0,9.0,1.0,-0.6793,-1.0693,-0.1735,0.2748,107.2861,422.311,382.238,386.827,360.193,457.05,423.263,414.241,417.764,437.638,423.216
COL,170.0,17000141.0,17006537.0,0.3491,1.0,10.0,0.0,1.7598,-1.3627,0.2695,-1.4964,42.39524,360.112,418.368,376.448,372.794,355.91,398.907,455.857,383.401,361.74,392.583
COL,170.0,17000199.0,17006538.0,-1.9761,1.0,10.0,0.0,-0.6954,-0.1002,0.7432,0.4853,89.26825,359.276,357.705,375.931,361.898,398.029,341.056,349.641,398.699,341.288,343.109
COL,170.0,17000226.0,17006539.0,-1.3441,2.0,9.0,1.0,,,,,80.41864,308.854,298.986,307.485,402.351,301.852,234.768,328.577,307.806,317.88,316.447
COL,170.0,17000159.0,17006540.0,-0.8827,1.0,7.0,1.0,-0.0787,-0.1002,-0.1325,0.9009,69.23218,321.828,367.987,378.017,397.027,380.317,335.756,377.116,355.605,385.029,387.162
COL,170.0,17000100.0,17006541.0,0.0997,1.0,10.0,0.0,1.843,1.5558,-0.5484,1.111,88.54812,424.756,444.437,443.368,409.552,414.083,417.891,442.979,412.076,431.737,426.435
COL,170.0,17000012.0,17006542.0,-1.9788,2.0,9.0,1.0,-1.031,-0.3322,-1.0286,0.1601,84.78257,385.717,319.635,291.25,347.896,351.649,380.928,296.863,349.435,337.092,297.743
COL,170.0,17000006.0,17006543.0,-0.1179,2.0,10.0,1.0,-2.4388,1.5558,-0.48,0.2048,108.0163,527.244,524.588,487.528,564.896,511.781,568.866,510.06,504.839,511.582,497.569
